1,11/03/2021,Newcastle,A Big Hunk Olove,A5,480m,8/1,3,4.92,30.13,N,30.13,34,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16/03/2021,Newcastle,A Big Hunk Olove,A5,480m,7/2,2,4.69,29.34,10,29.44,67,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24/03/2021,Newcastle,A Big Hunk Olove,A4,480m,11/4,1,0.00,29.38,N,29.38,70,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,27/03/2021,Newcastle,A Big Hunk Olove,A3,480m,8/1,4,4.79,29.27,10,29.37,70,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,03/04/2021,Newcastle,A Big Hunk Olove,A3,480m,11/2,1,4.71,29.07,10,29.17,80,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,22/04/2021,Newcastle,A Big Hunk Olove,A2,480m,15/2,3,4.75,29.17,N,29.17,80,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30/04/2021,Newcastle,A Big Hunk Olove,A2,480m,5/2JF,2,4.63,29.11,N,29.11,83,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,05/05/2021,Newcastle,A Big Hunk Olove,A2,480m,11/4,1,4.71,28.98,N,28.98,89,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,13/05/2021,Newcastle,A Big Hunk Olove,A1,480m,10/3,4,4.79,29.25,N,29.25,76,S G Tighe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,03/09/2021,Newcastle,A Big Hunk Olove,A2,480m,5/1,3,4.65,29.18,10,29.28,75,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10/09/2021,Newcastle,A Big Hunk Olove,A2,480m,8/1,5,4.74,29.39,N,29.39,69,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25/09/2021,Newcastle,A Big Hunk Olove,A2,480m,2/1,5,4.84,29.67,N,29.67,56,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,01/10/2021,Newcastle,A Big Hunk Olove,A2,480m,13/2,3,4.82,29.18,N,29.18,80,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,06/10/2021,Newcastle,A Big Hunk Olove,A2,480m,6/1,6,4.78,29.38,N,29.38,70,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14/10/2021,Newcastle,A Big Hunk Olove,A2,480m,5/1,2,4.82,29.35,-20,29.15,81,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,22/10/2021,Newcastle,A Big Hunk Olove,A2,480m,5/1,2,4.75,29.06,N,29.06,85,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,28/10/2021,Newcastle,A Big Hunk Olove,A2,480m,2/1F,5,4.73,30.18,-10,30.08,36,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19/12/2021,Sunderland,A Big Hunk Olove,A1,450m,12/1,3,5.14,28.53,-20,28.33,45,E Y Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24/04/2021,Monmore,A Big Step,A8,480m,20/1,5,4.62,30.00,N,30.00,18,P C White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,06/05/2021,Monmore,A Big Step,A8,480m,16/1,6,4.85,30.82,-20,30.62,0,P C White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14/05/2021,Monmore,A Big Step,A8,480m,18/1,5,4.97,30.28,-10,30.18,9,P C White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,24/05/2021,Monmore,A Big Step,A9,480m,14/1,3,4.71,30.00,-20,29.80,28,P C White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,08/06/2021,Monmore,A Big Step,A9,480m,14/1,5,4.85,30.53,-50,30.03,17,P C White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,16/06/2021,Monmore,A Big Step,A9,480m,12/1,5,4.80,30.46,-10,30.36,1,P C White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20/01/2021,Newcastle,A Bit Of Beauty,A3,480m,9/2,2,4.63,29.77,-30,29.47,66,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,28/01/2021,Newcastle,A Bit Of Beauty,HP,480m,3/1,3,0.00,29.83,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,02/02/2021,Newcastle,A Bit Of Beauty,HP,480m,9/1,5,0.00,30.02,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,10/02/2021,Newcastle,A Bit Of Beauty,A3,480m,7/1,5,4.69,29.74,N,29.74,52,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,16/02/2021,Newcastle,A Bit Of Beauty,A3,480m,6/1,4,4.72,29.64,N,29.64,57,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,24/02/2021,Newcastle,A Bit Of Beauty,A4,480m,11/2,6,4.82,30.29,N,30.29,26,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,27/02/2021,Newcastle,A Bit Of Beauty,A4,480m,5/1,3 DH,4.63,29.70,10,29.80,50,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,06/03/2021,Newcastle,A Bit Of Beauty,HP,480m,5/1,5,0.00,30.28,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,11/03/2021,Newcastle,A Bit Of Beauty,A4,480m,5/1,3,4.75,29.85,N,29.85,47,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,16/03/2021,Newcastle,A Bit Of Beauty,A5,480m,15/8F,2,4.78,29.54,N,29.54,62,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,19/03/2021,Newcastle,A Bit Of Beauty,HP,480m,3/1JF,3,0.00,29.99,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,25/03/2021,Newcastle,A Bit Of Beauty,A5,480m,5/6F,6,4.85,29.84,N,29.84,48,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,03/04/2021,Newcastle,A Bit Of Beauty,HP,480m,11/2,5,0.00,29.44,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,09/04/2021,Newcastle,A Bit Of Beauty,A5,480m,13/2,3,4.63,29.38,N,29.38,70,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,22/05/2021,Newcastle,A Bit Of Beauty,A5,480m,8/1,6,4.86,30.05,10,30.15,33,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,27/05/2021,Newcastle,A Bit Of Beauty,A6,480m,5/1,5,4.81,30.36,N,30.36,22,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,05/06/2021,Newcastle,A Bit Of Beauty,A6,480m,13/2,5,4.79,29.95,N,29.95,42,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10/06/2021,Newcastle,A Bit Of Beauty,A6,480m,6/1,5,4.80,30.30,10,30.40,20,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,16/06/2021,Newcastle,A Bit Of Beauty,HP,480m,13/2,3,0.00,29.67,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,19/06/2021,Newcastle,A Bit Of Beauty,A7,480m,9/2,6,4.81,30.43,N,30.43,19,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,25/06/2021,Newcastle,A Bit Of Beauty,A7,480m,5/1,6,4.71,30.22,N,30.22,29,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,30/06/2021,Newcastle,A Bit Of Beauty,A7,480m,11/4CF,1,4.68,30.07,10,30.17,32,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,06/07/2021,Newcastle,A Bit Of Beauty,A7,480m,3/1,5,4.74,30.40,10,30.50,16,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,10/07/2021,Newcastle,A Bit Of Beauty,A7,480m,9/1,4,4.83,30.09,10,30.19,31,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,17/07/2021,Newcastle,A Bit Of Beauty,HP,480m,8/1,6,0.00,29.87,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,22/07/2021,Newcastle,A Bit Of Beauty,A7,480m,7/1,5,4.75,30.41,N,30.41,20,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,30/07/2021,Newcastle,A Bit Of Beauty,A7,480m,8/1,4,4.77,30.14,10,30.24,28,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,06/08/2021,Newcastle,A Bit Of Beauty,A7,480m,7/1,2,4.68,29.63,10,29.73,53,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,13/08/2021,Newcastle,A Bit Of Beauty,A7,480m,4/1,6,4.84,30.25,10,30.35,23,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,18/08/2021,Newcastle,A Bit Of Beauty,A7,480m,5/2,2,4.70,29.63,10,29.73,53,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,24/08/2021,Newcastle,A Bit Of Beauty,A7,480m,9/2,3,4.73,29.86,20,30.06,37,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,27/08/2021,Newcastle,A Bit Of Beauty,A7,480m,2/1F,3,4.73,29.70,20,29.90,45,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,31/08/2021,Newcastle,A Bit Of Beauty,A7,480m,5/2F,3,4.84,30.00,10,30.10,35,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,04/09/2021,Newcastle,A Bit Of Beauty,A7,480m,9/4F,4,4.90,30.09,10,30.19,31,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,11/09/2021,Newcastle,A Bit Of Beauty,A7,480m,7/1,6,4.88,30.63,N,30.63,9,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,21/09/2021,Newcastle,A Bit Of Beauty,D3,290m,4/1,3,0.00,17.90,N,17.90,23,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,28/09/2021,Newcastle,A Bit Of Beauty,A7,480m,9/2,3,4.70,30.30,N,30.30,25,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,01/10/2021,Newcastle,A Bit Of Beauty,A8,480m,10/11F,1,4.73,30.28,N,30.28,26,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,08/10/2021,Newcastle,A Bit Of Beauty,A7,480m,13/2,2,4.68,30.10,N,30.10,35,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16/10/2021,Newcastle,A Bit Of Beauty,A7,480m,3/1,2,4.83,30.02,N,30.02,39,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,21/10/2021,Newcastle,A Bit Of Beauty,A7,480m,3/1,6,4.81,31.00,-10,30.90,0,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,29/10/2021,Newcastle,A Bit Of Beauty,A8,480m,7/4F,3,4.75,30.32,-10,30.22,29,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,06/11/2021,Newcastle,A Bit Of Beauty,A8,480m,9/4,2,4.80,30.22,-10,30.12,34,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,12/11/2021,Newcastle,A Bit Of Beauty,A8,480m,15/8F,2,4.75,29.99,N,29.99,40,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,16/11/2021,Newcastle,A Bit Of Beauty,A8,480m,11/4,2,4.89,30.26,N,30.26,27,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,23/11/2021,Newcastle,A Bit Of Beauty,A8,480m,2/1JF,2,4.82,29.95,N,29.95,42,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,30/11/2021,Newcastle,A Bit Of Beauty,A8,480m,15/8F,1,4.78,30.15,N,30.15,33,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,09/12/2021,Newcastle,A Bit Of Beauty,A7,480m,10/3,1,4.75,30.08,-10,29.98,41,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,18/12/2021,Newcastle,A Bit Of Beauty,A7,480m,9/2,1,4.66,29.98,N,29.98,41,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,29/12/2021,Newcastle,A Bit Of Beauty,A6,480m,13/2,4,4.59,30.36,-20,30.16,32,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,01/01/2021,Newcastle,A Bit Of Eugene,A4,480m,7/1,3,4.74,29.94,-10,29.84,48,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,08/01/2021,Newcastle,A Bit Of Eugene,A4,480m,7/1,5,4.79,29.93,-10,29.83,48,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,19/01/2021,Newcastle,A Bit Of Eugene,A4,480m,11/2,3,4.71,30.13,-10,30.03,38,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,27/01/2021,Newcastle,A Bit Of Eugene,A4,480m,6/1,3,4.81,30.04,10,30.14,33,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,03/02/2021,Newcastle,A Bit Of Eugene,A5,480m,9/2,1,4.78,29.76,-10,29.66,56,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,09/02/2021,Newcastle,A Bit Of Eugene,A5,480m,6/1,4,5.03,30.24,-10,30.14,33,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,16/02/2021,Newcastle,A Bit Of Eugene,HP,480m,5/1,4,0.00,30.12,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20/02/2021,Newcastle,A Bit Of Eugene,A5,480m,11/4F,5,4.88,30.03,N,30.03,38,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,24/02/2021,Newcastle,A Bit Of Eugene,A5,480m,5/2F,5,4.84,30.04,N,30.04,38,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,02/03/2021,Newcastle,A Bit Of Eugene,HP,480m,9/2,6,0.00,31.02,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,09/03/2021,Newcastle,A Bit Of Eugene,A5,480m,7/1,4,4.88,30.16,N,30.16,32,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,13/03/2021,Newcastle,A Bit Of Eugene,A5,480m,9/1,5,4.89,29.98,N,29.98,41,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20/03/2021,Newcastle,A Bit Of Eugene,A6,480m,11/2,3,4.79,29.70,N,29.70,54,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,26/03/2021,Newcastle,A Bit Of Eugene,HP,480m,11/2,4,0.00,30.34,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,03/04/2021,Newcastle,A Bit Of Eugene,A6,480m,5/2,2,4.77,29.82,N,29.82,49,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,09/04/2021,Newcastle,A Bit Of Eugene,HP,480m,6/1,2,0.00,29.77,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,14/04/2021,Newcastle,A Bit Of Eugene,A6,480m,9/4,3,4.84,29.80,N,29.80,50,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20/04/2021,Newcastle,A Bit Of Eugene,HP,480m,5/1,2,0.00,29.56,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,24/04/2021,Newcastle,A Bit Of Eugene,HP,480m,3/1,2,0.00,29.77,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,04/05/2021,Newcastle,A Bit Of Eugene,HP,480m,5/2JF,1,0.00,29.63,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,08/05/2021,Newcastle,A Bit Of Eugene,A6,480m,9/2,5,4.74,29.73,N,29.73,53,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,14/05/2021,Newcastle,A Bit Of Eugene,A6,480m,11/4CF,2,4.68,29.50,10,29.60,59,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20/05/2021,Newcastle,A Bit Of Eugene,A6,480m,5/4F,4,4.74,29.82,N,29.82,49,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,28/05/2021,Newcastle,A Bit Of Eugene,A6,480m,9/4F,3,4.82,29.78,N,29.78,51,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,05/06/2021,Newcastle,A Bit Of Eugene,A6,480m,11/4,2,4.64,29.19,20,29.39,69,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,11/06/2021,Newcastle,A Bit Of Eugene,A6,480m,11/10F,1,4.66,29.64,N,29.64,57,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,19/06/2021,Newcastle,A Bit Of Eugene,HP,480m,7/2,4,0.00,29.76,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,26/06/2021,Newcastle,A Bit Of Eugene,HP,480m,5/2,3,0.00,29.51,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,01/07/2021,Newcastle,A Bit Of Eugene,A6,480m,11/8F,4,4.78,29.94,10,30.04,38,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,07/07/2021,Newcastle,A Bit Of Eugene,A6,480m,9/4JF,4,4.74,29.66,10,29.76,52,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,13/07/2021,Newcastle,A Bit Of Eugene,A6,480m,15/8F,1,4.69,29.49,N,29.49,65,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20/07/2021,Newcastle,A Bit Of Eugene,HP,480m,10/3,1,0.00,29.35,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,27/07/2021,Newcastle,A Bit Of Eugene,A5,480m,9/2,4,4.69,29.82,10,29.92,44,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,03/08/2021,Newcastle,A Bit Of Eugene,A5,480m,3/1F,6,4.96,30.33,N,30.33,24,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,12/02/2021,Newcastle,A Bit Of Farloe,HP,480m,7/2,4,0.00,29.99,,,-,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,17/02/2021,Newcastle,A Bit Of Farloe,A7,480m,7/2,2,4.74,30.09,N,30.09,35,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,23/02/2021,Newcastle,A Bit Of Farloe,A7,480m,3/1,6,4.71,30.21,-10,30.11,35,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,02/03/2021,Newcastle,A Bit Of Farloe,A7,480m,2/1F,3,4.77,30.48,-20,30.28,26,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,06/03/2021,Newcastle,A Bit Of Farloe,A7,480m,4/1,1,4.67,29.71,10,29.81,49,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,12/03/2021,Newcastle,A Bit Of Farloe,A6,480m,11/2,3,4.66,29.90,N,29.90,45,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,18/03/2021,Newcastle,A Bit Of Farloe,A6,480m,11/4,2,4.69,29.75,N,29.75,52,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,25/03/2021,Newcastle,A Bit Of Farloe,A6,480m,13/2,4,4.68,30.01,N,30.01,39,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,03/04/2021,Newcastle,A Bit Of Farloe,A6,480m,13/8F,3,4.61,29.85,N,29.85,47,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,09/04/2021,Newcastle,A Bit Of Farloe,A6,480m,3/1,3,4.81,29.80,N,29.80,50,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,14/04/2021,Newcastle,A Bit Of Farloe,A6,480m,2/1,3,4.71,29.90,N,29.90,45,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,20/04/2021,Newcastle,A Bit Of Farloe,A6,480m,4/1,3,4.63,29.66,10,29.76,52,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,24/04/2021,Newcastle,A Bit Of Farloe,A6,480m,4/1,2,4.70,29.55,N,29.55,62,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,29/04/2021,Newcastle,A Bit Of Farloe,A6,480m,2/1F,1,4.70,29.92,N,29.92,44,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,06/05/2021,Newcastle,A Bit Of Farloe,A6,480m,9/4,2,4.71,29.71,10,29.81,49,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,11/05/2021,Newcastle,A Bit Of Farloe,A6,480m,5/2,5,4.77,30.03,N,30.03,38,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,18/05/2021,Newcastle,A Bit Of Farloe,A6,480m,11/4,2,4.64,29.64,N,29.64,57,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,25/05/2021,Newcastle,A Bit Of Farloe,A6,480m,9/4f,3,4.70,30.17,N,30.17,32,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,29/05/2021,Newcastle,A Bit Of Farloe,A6,480m,3/1,2,4.71,29.72,N,29.72,53,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,05/06/2021,Newcastle,A Bit Of Farloe,A6,480m,3/1,4,4.69,29.94,N,29.94,43,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,11/06/2021,Newcastle,A Bit Of Farloe,A6,480m,4/1,3,4.58,29.72,N,29.72,53,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,19/06/2021,Newcastle,A Bit Of Farloe,A6,480m,4/1,2,4.65,29.80,N,29.80,50,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,25/06/2021,Newcastle,A Bit Of Farloe,A6,480m,6/1,4,4.59,29.87,N,29.87,46,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,30/06/2021,Newcastle,A Bit Of Farloe,A6,480m,2/1F,1,4.58,29.50,10,29.60,59,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,06/07/2021,Newcastle,A Bit Of Farloe,A5,480m,3/1,4,4.66,29.84,N,29.84,48,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,10/07/2021,Newcastle,A Bit Of Farloe,A5,480m,6/1,6,4.70,29.69,20,29.89,45,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,17/07/2021,Newcastle,A Bit Of Farloe,A6,480m,9/2,2,4.63,29.51,20,29.71,54,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,23/07/2021,Newcastle,A Bit Of Farloe,A6,480m,11/4,5,4.64,29.96,10,30.06,37,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,30/07/2021,Newcastle,A Bit Of Farloe,A6,480m,10/1,3,4.66,29.75,20,29.95,42,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,06/08/2021,Newcastle,A Bit Of Farloe,A6,480m,13/2,3,4.62,29.70,10,29.80,50,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,11/08/2021,Newcastle,A Bit Of Farloe,A6,480m,9/2,5,4.67,29.94,-10,29.84,48,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,14/08/2021,Newcastle,A Bit Of Farloe,A6,480m,7/1,1,4.67,29.53,20,29.73,53,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,21/08/2021,Newcastle,A Bit Of Farloe,A6,480m,10/1,1,4.58,29.51,10,29.61,59,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,27/08/2021,Newcastle,A Bit Of Farloe,A6,480m,7/2,2,4.58,29.64,20,29.84,48,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,03/09/2021,Newcastle,A Bit Of Farloe,A6,480m,7/2,4,4.58,29.92,10,30.02,39,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,11/09/2021,Newcastle,A Bit Of Farloe,A6,480m,5/1,6,4.73,30.22,N,30.22,29,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,16/09/2021,Newcastle,A Bit Of Farloe,A6,480m,8/1,4,4.59,29.67,N,29.67,56,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,22/09/2021,Newcastle,A Bit Of Farloe,A6,480m,11/2,2,4.57,29.81,N,29.81,49,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,28/09/2021,Newcastle,A Bit Of Farloe,A6,480m,6/1,1,4.57,29.64,N,29.64,57,S Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
